,index,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize,brand
9811,11057,Tiguan,2017,17490,Manual,16354,Diesel,150,58.9,2.0,VW
9812,14796,Amarok,2020,33495,Automatic,3602,Diesel,260,33.6,3.0,VW
9813,2589,Golf,2019,24791,Manual,2388,Petrol,145,37.2,2.0,VW
9814,11085,Tiguan,2015,16290,Semi-Auto,18984,Diesel,160,49.6,2.0,VW
9815,10601,Tiguan,2018,25741,Semi-Auto,12368,Diesel,145,57.6,2.0,VW
9816,3041,Golf,2016,14150,Semi-Auto,16475,Petrol,30,53.3,1.4,VW
9817,3341,Golf,2016,16190,Semi-Auto,29451,Diesel,125,58.9,2.0,VW
9818,7393,Polo,2015,7495,Manual,43430,Petrol,20,60.1,1.0,VW
9819,7344,Polo,2017,11820,Automatic,8319,Petrol,20,60.1,1.2,VW
9820,14678,Golf SV,2020,20990,Automatic,2459,Petrol,145,42.8,1.5,VW
9821,13333,Caddy Maxi Life,2019,18250,Automatic,12240,Diesel,145,44.1,2.0,VW
9822,61,T-Roc,2019,25990,Semi-Auto,2423,Diesel,145,49.6,2.0,VW
9823,12619,Up,2020,11000,Manual,2500,Petrol,145,54.3,1.0,VW
9824,11681,Tiguan,2016,11899,Manual,55730,Diesel,145,53.3,2.0,VW
9825,10703,Tiguan,2017,17499,Manual,32779,Diesel,150,50.4,2.0,VW
9826,3819,Golf,2015,16795,Semi-Auto,44520,Petrol,200,39.8,2.0,VW
9827,4911,Golf,2017,15550,Manual,36210,Diesel,145,60.1,2.0,VW
9828,8836,Polo,2017,10672,Manual,11520,Petrol,145,60.1,1.0,VW
9829,7857,Polo,2017,12498,Semi-Auto,15180,Petrol,20,60.1,1.2,VW
9830,13392,Caravelle,2019,40980,Automatic,8500,Diesel,145,33.6,2.0,VW
9831,912,Golf,2019,15490,Manual,5000,Petrol,145,49.6,1.0,VW
9832,3724,Golf,2016,17322,Semi-Auto,29426,Diesel,30,62.8,2.0,VW
9833,8671,Polo,2016,9450,Manual,42275,Petrol,20,60.1,1.2,VW
9834,4792,Golf,2019,19595,Manual,4414,Petrol,145,47.1,1.5,VW
9835,7975,Polo,2016,8812,Manual,26911,Petrol,20,60.1,1.0,VW
9836,4557,Golf,2017,12989,Manual,25456,Diesel,150,61.4,1.6,VW
9837,10209,Tiguan,2017,25995,Semi-Auto,18170,Diesel,145,49.6,2.0,VW
9838,3907,Golf,2017,23490,Semi-Auto,36930,Petrol,145,39.8,2.0,VW
9839,4712,Golf,2015,13495,Manual,48000,Diesel,30,58.9,2.0,VW
9840,7106,Polo,2017,9698,Manual,14721,Petrol,145,60.1,1.0,VW
9841,2841,Golf,2016,12995,Manual,12643,Petrol,30,53.3,1.4,VW
9842,1383,Golf,2014,13989,Manual,45995,Diesel,20,67.3,2.0,VW
9843,7907,Polo,2019,14596,Semi-Auto,15131,Petrol,145,45.6,1.0,VW
9844,3097,Golf,2019,14250,Manual,11919,Petrol,145,48.7,1.0,VW
9845,9740,Polo,2018,13366,Manual,23599,Petrol,150,60.1,1.0,VW
9846,8005,Polo,2017,10195,Manual,22140,Petrol,20,60.1,1.2,VW
9847,11981,Sharan,2019,26990,Semi-Auto,8121,Diesel,145,40.9,2.0,VW
9848,158,T-Roc,2019,22495,Semi-Auto,2860,Petrol,145,39.8,1.5,VW
9849,13690,Touareg,2019,41490,Semi-Auto,5,Diesel,145,34.5,3.0,VW
9850,8926,Polo,2017,10250,Manual,18758,Petrol,20,58.9,1.0,VW
9851,7037,Polo,2019,13495,Manual,6789,Petrol,145,48.7,1.0,VW
9852,8193,Polo,2016,9998,Manual,23034,Petrol,20,60.1,1.2,VW
9853,2437,Golf,2017,20498,Manual,9853,Petrol,150,44.1,2.0,VW
9854,7704,Polo,2017,10998,Manual,17577,Petrol,145,60.1,1.2,VW
9855,194,T-Roc,2019,19995,Manual,9739,Petrol,150,42.2,1.5,VW
9856,3718,Golf,2015,9912,Manual,53499,Petrol,30,53.3,1.4,VW
9857,4737,Golf,2017,22000,Automatic,20102,Petrol,200,39.8,2.0,VW
9858,7463,Polo,2017,9600,Manual,36185,Diesel,150,74.3,1.4,VW
9859,10437,Tiguan,2014,10000,Semi-Auto,72765,Diesel,200,47.7,2.0,VW
9860,3958,Golf,2019,15990,Semi-Auto,15150,Diesel,145,54.3,1.6,VW
9861,6145,Passat,2017,15995,Manual,26335,Diesel,145,67.3,1.6,VW
9862,7259,Polo,2018,13291,Manual,20944,Petrol,145,62.8,1.0,VW
9863,14496,Golf SV,2019,15995,Manual,2506,Petrol,145,47.1,1.0,VW
9864,7549,Polo,2019,13495,Manual,4017,Petrol,145,48.7,1.0,VW
9865,7205,Polo,2015,7795,Manual,40500,Petrol,20,60.1,1.2,VW
9866,9152,Polo,2017,10495,Manual,16482,Petrol,145,60.1,1.0,VW
9867,14574,Golf SV,2020,18990,Manual,1000,Petrol,145,45.6,1.5,VW
9868,1698,Golf,2015,11000,Manual,42470,Petrol,30,53.3,1.4,VW
9869,1007,Golf,2019,19860,Semi-Auto,5437,Diesel,145,52.3,2.0,VW
9870,5461,Golf,2017,14000,Manual,33000,Diesel,145,67.3,2.0,VW
9871,8093,Polo,2017,10940,Manual,17228,Petrol,145,60.1,1.2,VW
9872,5424,Golf,2020,22980,Automatic,1936,Petrol,145,45.6,1.5,VW
9873,5395,Golf,2015,11299,Manual,36462,Petrol,30,53.3,1.4,VW
9874,15104,CC,2016,10329,Automatic,75387,Diesel,125,58.9,2.0,VW
9875,11578,Tiguan,2016,16999,Manual,14003,Diesel,125,58.9,2.0,VW
9876,9207,Polo,2020,15295,Manual,1500,Petrol,145,47.9,1.0,VW
9877,14507,Golf SV,2019,17500,Manual,1379,Petrol,145,45.6,1.5,VW
9878,11072,Tiguan,2016,14790,Manual,48209,Diesel,125,58.9,2.0,VW
9879,14931,Shuttle,2018,20998,Manual,33441,Diesel,145,47.1,2.0,VW
9880,8280,Polo,2018,13490,Semi-Auto,17207,Petrol,150,61.4,1.0,VW
9881,14014,Arteon,2019,28990,Automatic,6000,Diesel,145,50.4,2.0,VW
9882,643,T-Roc,2018,17999,Manual,15000,Petrol,145,55.4,1.0,VW
9883,11266,Tiguan,2017,18700,Semi-Auto,40760,Diesel,145,57.6,2.0,VW
9884,1616,Golf,2017,19895,Manual,18714,Diesel,145,60.1,2.0,VW
9885,8102,Polo,2017,11999,Semi-Auto,13352,Petrol,150,60.1,1.2,VW
9886,13558,Touareg,2019,41995,Automatic,99,Diesel,145,34.5,3.0,VW
9887,7156,Polo,2016,9998,Manual,22057,Petrol,20,60.1,1.2,VW
9888,3786,Golf,2017,13762,Manual,9759,Diesel,20,68.9,2.0,VW
9889,9166,Polo,2017,11250,Manual,23534,Petrol,145,60.1,1.2,VW
9890,4661,Golf,2019,28989,Automatic,100,Petrol,150,32.8,2.0,VW
9891,10759,Tiguan,2016,17995,Manual,60000,Diesel,125,58.9,2.0,VW
9892,809,Golf,2016,19795,Semi-Auto,29190,Petrol,200,40.4,2.0,VW
9893,7161,Polo,2016,9998,Manual,24989,Petrol,20,60.1,1.2,VW
9894,1284,Golf,2019,15989,Manual,12627,Petrol,145,46.3,1.5,VW
9895,7012,Polo,2017,10995,Manual,26610,Petrol,145,60.1,1.2,VW
9896,6291,Passat,2016,7792,Manual,100000,Diesel,0,76.3,1.6,VW
9897,6208,Passat,2020,35999,Automatic,2030,Hybrid,135,41.5,1.4,VW
9898,7702,Polo,2020,13490,Manual,4578,Petrol,145,48.7,1.0,VW
9899,2053,Golf,2016,10320,Manual,45725,Diesel,0,74.3,1.6,VW
9900,11508,Tiguan,2017,25000,Semi-Auto,25700,Petrol,145,38.2,2.0,VW
9901,11328,Tiguan,2019,26995,Semi-Auto,3927,Diesel,150,39.8,2.0,VW
9902,853,Golf,2020,17995,Manual,3700,Petrol,145,50.4,1.5,VW
9903,1866,Golf,2017,13498,Manual,11849,Petrol,145,54.3,1.4,VW
9904,14157,Touran,2014,7995,Manual,74025,Diesel,125,61.4,1.6,VW
9905,11774,Tiguan,2017,18650,Manual,17411,Petrol,145,48.7,1.4,VW
9906,11561,Tiguan,2017,17000,Manual,29516,Diesel,145,58.9,2.0,VW
9907,1170,Golf,2019,16795,Semi-Auto,10173,Diesel,145,52.3,1.6,VW
9908,3569,Golf,2018,21990,Semi-Auto,10548,Petrol,150,44.1,2.0,VW
9909,6784,T-Cross,2019,17444,Manual,3526,Petrol,145,47.9,1.0,VW
9910,14739,Amarok,2019,32895,Automatic,8906,Diesel,260,33.6,3.0,VW
9911,9262,Polo,2019,12690,Manual,13554,Petrol,150,48.7,1.0,VW
9912,8739,Polo,2017,10290,Manual,20150,Petrol,20,60.1,1.2,VW
9913,3048,Golf,2016,10750,Manual,29870,Diesel,0,74.3,1.6,VW
9914,4468,Golf,2016,11490,Manual,78000,Diesel,20,67.3,2.0,VW
9915,14745,Amarok,2020,39999,Automatic,2451,Diesel,260,33.6,3.0,VW
9916,4979,Golf,2015,6000,Manual,105060,Diesel,0,88.3,1.6,VW
9917,3168,Golf,2019,23990,Semi-Auto,8117,Petrol,145,37.7,2.0,VW
9918,4772,Golf,2017,22800,Automatic,32967,Petrol,145,39.8,2.0,VW
9919,14195,Touran,2016,13995,Manual,45984,Diesel,30,64.2,1.6,VW
9920,12404,Up,2013,5995,Manual,23390,Petrol,20,62.8,1.0,VW
9921,7134,Polo,2017,9498,Manual,25158,Petrol,20,60.1,1.0,VW
9922,6140,Passat,2019,30990,Semi-Auto,6000,Hybrid,135,43.5,1.4,VW
9923,15059,CC,2013,8999,Semi-Auto,55518,Diesel,145,53.3,2.0,VW
9924,6831,Polo,2017,9995,Manual,23655,Petrol,145,60.1,1.2,VW
9925,1797,Golf,2020,20464,Manual,100,Diesel,150,67.3,1.6,VW
9926,10886,Tiguan,2017,22690,Semi-Auto,27399,Diesel,145,49.6,2.0,VW
9927,14636,Golf SV,2018,15999,Manual,8668,Petrol,150,55.4,1.5,VW
9928,2148,Golf,2013,8991,Manual,46397,Petrol,30,53.3,1.4,VW
9929,3015,Golf,2016,13798,Manual,58025,Diesel,20,67.3,2.0,VW
9930,12912,Up,2012,5295,Manual,56500,Petrol,20,62.8,1.0,VW
9931,7006,Polo,2018,10490,Manual,28200,Petrol,150,60.1,1.0,VW
9932,3844,Golf,2020,19250,Manual,999,Petrol,145,50.4,1.5,VW
9933,11151,Tiguan,2020,30480,Semi-Auto,5,Diesel,145,39.8,2.0,VW
9934,8004,Polo,2019,18745,Semi-Auto,3837,Petrol,145,39.8,2.0,VW
9935,4414,Golf,2017,10975,Manual,57386,Diesel,145,61.4,1.6,VW
9936,3792,Golf,2018,20499,Manual,8702,Petrol,145,44.1,2.0,VW
9937,8977,Polo,2019,15690,Automatic,7660,Petrol,145,61.4,1.0,VW
9938,535,T-Roc,2019,25999,Manual,3658,Diesel,145,46.3,2.0,VW
9939,1440,Golf,2016,14798,Semi-Auto,54344,Diesel,30,62.8,2.0,VW
9940,2375,Golf,2019,18880,Manual,3798,Petrol,145,50.4,1.5,VW
9941,6167,Passat,2016,11800,Manual,53671,Diesel,20,67.3,2.0,VW
9942,14052,Arteon,2019,27111,Semi-Auto,5500,Diesel,145,50.4,2.0,VW
9943,7442,Polo,2017,10495,Manual,23432,Petrol,150,60.1,1.2,VW
9944,5549,Golf,2016,9400,Manual,54014,Diesel,0,74.3,1.6,VW
9945,11047,Tiguan,2018,25390,Automatic,18752,Diesel,145,49.6,2.0,VW
9946,14333,Touran,2017,19841,Semi-Auto,20685,Petrol,125,51.4,1.4,VW
9947,3249,Golf,2019,19490,Manual,1219,Petrol,145,46.3,1.5,VW
9948,9666,Polo,2011,4899,Manual,72000,Petrol,125,51.4,1.2,VW
9949,786,Golf,2014,10995,Manual,73091,Diesel,20,67.3,2.0,VW
9950,12873,Up,2014,5300,Manual,26184,Petrol,20,62.8,1.0,VW
9951,547,T-Roc,2019,21000,Manual,50,Diesel,145,50.4,2.0,VW
9952,2277,Golf,2017,15990,Semi-Auto,25811,Diesel,150,67.3,2.0,VW
9953,6200,Passat,2016,13495,Semi-Auto,35710,Diesel,30,60.1,2.0,VW
9954,2518,Golf,2019,17395,Manual,4398,Diesel,145,55.4,1.6,VW
9955,14707,Golf SV,2019,22990,Automatic,2077,Petrol,145,42.8,1.5,VW
9956,6716,T-Cross,2019,17490,Manual,4082,Petrol,145,48.7,1.0,VW
9957,9323,Polo,2017,11500,Manual,17100,Petrol,20,60.1,1.2,VW
9958,6124,Passat,2015,11890,Semi-Auto,49172,Diesel,30,62.8,2.0,VW
9959,3831,Golf,2016,12490,Manual,26839,Petrol,30,53.3,1.4,VW
9960,7980,Polo,2018,11662,Manual,30930,Petrol,145,64.2,1.0,VW
9961,14094,Arteon,2018,20899,Manual,5317,Diesel,145,61.4,2.0,VW
9962,8489,Polo,2017,10790,Manual,11845,Petrol,20,60.1,1.2,VW
9963,3546,Golf,2019,18500,Manual,2500,Diesel,145,57.7,1.6,VW
9964,5360,Golf,2019,15240,Manual,13747,Petrol,145,49.6,1.0,VW
9965,13133,Scirocco,2018,18000,Semi-Auto,7448,Petrol,150,44.1,2.0,VW
9966,10628,Tiguan,2017,22522,Semi-Auto,25916,Petrol,145,38.2,2.0,VW
9967,8111,Polo,2019,12590,Manual,9198,Petrol,150,48.7,1.0,VW
9968,2939,Golf,2016,19681,Semi-Auto,23606,Petrol,165,44.1,2.0,VW
9969,2054,Golf,2019,17564,Semi-Auto,8684,Petrol,145,45.6,1.0,VW
9970,8098,Polo,2016,10640,Manual,22203,Petrol,20,60.1,1.2,VW
9971,9366,Polo,2013,6995,Manual,33407,Petrol,125,51.4,1.2,VW
9972,13425,Caravelle,2019,41495,Semi-Auto,6924,Diesel,145,33.6,2.0,VW
9973,5304,Golf,2019,20880,Automatic,20,Diesel,145,53.3,2.0,VW
9974,3981,Golf,2019,14790,Manual,15694,Diesel,145,57.7,1.6,VW
9975,3930,Golf,2016,11795,Manual,9231,Diesel,0,74.3,1.6,VW
9976,6222,Passat,2016,8490,Manual,85000,Diesel,20,67.3,2.0,VW
9977,6155,Passat,2019,21995,Semi-Auto,14000,Petrol,145,40.4,1.5,VW
9978,8017,Polo,2015,8233,Manual,31032,Petrol,20,60.1,1.0,VW
9979,3106,Golf,2019,30000,Semi-Auto,2489,Petrol,150,32.8,2.0,VW
9980,9613,Polo,2014,7500,Manual,46927,Petrol,20,58.9,1.2,VW
9981,6071,Passat,2015,7520,Manual,74178,Diesel,20,70.6,1.6,VW
9982,2916,Golf,2019,24676,Semi-Auto,14252,Petrol,145,37.7,2.0,VW
9983,11373,Tiguan,2018,22393,Semi-Auto,25443,Diesel,145,57.6,2.0,VW
9984,14409,Touran,2017,15499,Manual,19278,Diesel,145,61.4,1.6,VW
9985,3646,Golf,2013,10990,Manual,52099,Diesel,20,68.9,2.0,VW
9986,4102,Golf,2016,11990,Manual,29837,Petrol,30,53.3,1.4,VW
9987,6392,Passat,2017,9950,Manual,71924,Diesel,20,67.3,2.0,VW
9988,3576,Golf,2019,20780,Semi-Auto,6889,Diesel,145,52.3,2.0,VW
9989,7950,Polo,2016,10231,Manual,24769,Petrol,20,60.1,1.2,VW
9990,2484,Golf,2017,15291,Manual,28275,Diesel,20,67.3,2.0,VW
9991,14111,Touran,2019,25995,Semi-Auto,100,Diesel,145,45.6,2.0,VW
9992,2357,Golf,2017,12872,Manual,15712,Diesel,0,74.3,1.6,VW
9993,963,Golf,2016,13195,Manual,20408,Petrol,30,53.3,1.4,VW
9994,10278,Tiguan,2015,9698,Manual,70222,Diesel,160,48.7,2.0,VW
9995,6227,Passat,2015,10500,Manual,80000,Diesel,20,67.3,2.0,VW
9996,5362,Golf,2020,19000,Manual,4444,Diesel,145,55.4,1.6,VW
9997,426,T-Roc,2019,22595,Manual,5317,Diesel,145,46.3,2.0,VW
9998,1548,Golf,2018,18990,Manual,15343,Diesel,145,60.1,2.0,VW
9999,3994,Golf,2018,15690,Manual,7754,Petrol,150,58.9,1.5,VW
10000,301,T-Roc,2019,20995,Manual,12000,Diesel,150,50.4,1.6,VW
10001,12484,Up,2017,7490,Manual,21605,Petrol,20,64.2,1.0,VW
10002,2603,Golf,2020,32300,Semi-Auto,3000,Petrol,145,37.7,2.0,VW
10003,3664,Golf,2017,18750,Manual,30500,Diesel,145,60.1,2.0,VW
10004,12447,Up,2017,7300,Manual,7668,Petrol,145,62.8,1.0,VW
10005,9355,Polo,2014,7995,Manual,28709,Diesel,0,83.1,1.4,VW
10006,6525,T-Cross,2019,19790,Automatic,2500,Petrol,145,45.6,1.0,VW
10007,11588,Tiguan,2018,18799,Automatic,11278,Diesel,145,49.6,2.0,VW
10008,13611,Touareg,2019,38220,Automatic,1874,Diesel,145,34.5,3.0,VW
10009,4510,Golf,2015,11990,Manual,50000,Diesel,20,67.3,2.0,VW
10010,3749,Golf,2014,12685,Manual,57993,Diesel,20,67.3,2.0,VW
10011,5580,Golf,2017,13295,Manual,24672,Petrol,145,54.3,1.4,VW
10012,1591,Golf,2019,16191,Manual,6996,Petrol,145,48.7,1.0,VW
10013,5123,Golf,2015,11899,Manual,32549,Diesel,20,68.9,2.0,VW
10014,10541,Tiguan,2014,12699,Manual,39292,Diesel,160,48.7,2.0,VW
10015,12757,Up,2020,11099,Manual,500,Petrol,145,51.4,1.0,VW
10016,6893,Polo,2013,6298,Manual,29369,Petrol,125,51.4,1.2,VW
10017,8845,Polo,2019,15990,Manual,7150,Petrol,150,49.6,1.0,VW
10018,14624,Golf SV,2019,20650,Semi-Auto,3911,Diesel,145,61.4,2.0,VW
10019,10834,Tiguan,2019,22000,Manual,8200,Petrol,150,38.2,1.5,VW
10020,6131,Passat,2019,17993,Semi-Auto,13383,Petrol,145,40.4,1.5,VW
10021,2476,Golf,2019,17498,Manual,6720,Petrol,145,47.1,1.5,VW
10022,3735,Golf,2018,20282,Automatic,18053,Diesel,145,56.5,2.0,VW
10023,12591,Up,2020,11750,Manual,5000,Petrol,145,51.4,1.0,VW
10024,1488,Golf,2015,12691,Manual,13152,Petrol,30,53.3,1.4,VW
10025,11440,Tiguan,2019,29999,Semi-Auto,5700,Diesel,150,31.4,2.0,VW
10026,13766,Touareg,2020,49999,Semi-Auto,2000,Diesel,145,33.6,3.0,VW
10027,2142,Golf,2017,11292,Manual,72620,Petrol,145,54.3,1.4,VW
10028,3402,Golf,2017,21950,Semi-Auto,20819,Hybrid,135,166.2,1.4,VW
10029,143,T-Roc,2018,18990,Manual,15220,Diesel,150,56.5,2.0,VW
10030,4389,Golf,2011,7990,Automatic,33000,Petrol,145,47.1,1.4,VW
10031,10585,Tiguan,2015,12650,Manual,34500,Petrol,205,42.2,1.4,VW
10032,810,Golf,2015,15295,Manual,40020,Petrol,145,47.1,2.0,VW
10033,6433,Passat,2007,2595,Manual,136764,Diesel,235,44.1,2.0,VW
10034,9071,Polo,2019,13390,Manual,9033,Petrol,145,52.3,1.0,VW
10035,14146,Touran,2019,21695,Manual,8409,Diesel,150,51.4,1.6,VW
10036,1425,Golf,2015,10498,Manual,33801,Petrol,30,53.3,1.4,VW
10037,6546,T-Cross,2019,21950,Manual,5000,Diesel,145,52.3,1.6,VW
10038,4796,Golf,2015,8500,Manual,95150,Diesel,20,68.9,2.0,VW
10039,515,T-Roc,2018,23495,Manual,12168,Petrol,150,42.2,1.5,VW
10040,13154,Scirocco,2015,14495,Manual,33145,Diesel,20,55.4,2.0,VW
10041,11986,Sharan,2019,21990,Semi-Auto,2188,Diesel,150,41.5,2.0,VW
10042,117,T-Roc,2018,16975,Manual,18151,Petrol,145,55.4,1.0,VW
10043,11776,Tiguan,2015,13799,Automatic,52997,Diesel,200,47.1,2.0,VW
10044,638,T-Roc,2018,17300,Manual,17400,Petrol,145,55.4,1.0,VW
10045,953,Golf,2017,24999,Semi-Auto,21420,Petrol,145,39.8,2.0,VW
10046,7557,Polo,2019,14695,Semi-Auto,10641,Petrol,145,45.6,1.0,VW
10047,12638,Up,2016,6059,Manual,20118,Petrol,20,62.8,1.0,VW
10048,8459,Polo,2019,13990,Manual,4749,Diesel,145,57.7,1.6,VW
10049,8719,Polo,2017,10990,Manual,11347,Petrol,20,60.1,1.2,VW
10050,1855,Golf,2016,11495,Manual,26900,Diesel,0,74.3,1.6,VW
10051,11185,Tiguan,2019,29490,Manual,3861,Diesel,145,42.8,2.0,VW
10052,14332,Touran,2019,24495,Automatic,13950,Petrol,145,38.7,1.5,VW
10053,5803,Passat,2015,9995,Manual,63549,Diesel,20,68.9,1.6,VW
10054,1250,Golf,2019,19950,Semi-Auto,7384,Diesel,150,52.3,2.0,VW
10055,3758,Golf,2016,19999,Semi-Auto,22908,Petrol,160,44.1,2.0,VW
10056,11762,Tiguan,2017,18899,Automatic,32878,Diesel,145,57.6,2.0,VW
10057,4518,Golf,2017,21463,Manual,8942,Petrol,145,43.5,2.0,VW
10058,13245,Scirocco,2017,15900,Automatic,13695,Petrol,145,44.1,2.0,VW
10059,4708,Golf,2016,14300,Manual,29257,Petrol,20,60.1,1.4,VW
10060,10140,Tiguan,2016,13995,Manual,31249,Diesel,150,53.3,2.0,VW
10061,1708,Golf,2019,25499,Semi-Auto,7210,Diesel,145,49.6,2.0,VW
10062,7595,Polo,2017,9990,Manual,11205,Petrol,20,58.9,1.0,VW
10063,8125,Polo,2017,9790,Manual,35662,Petrol,145,60.1,1.2,VW
10064,10692,Tiguan,2018,23112,Semi-Auto,11083,Petrol,145,40.4,1.4,VW
10065,8307,Polo,2017,10995,Manual,29255,Petrol,150,60.1,1.2,VW
10066,3676,Golf,2018,14578,Manual,31190,Petrol,145,58.9,1.0,VW
10067,7871,Polo,2016,8499,Manual,25948,Petrol,20,60.1,1.0,VW
10068,14553,Golf SV,2019,20640,Semi-Auto,5505,Petrol,145,42.8,1.5,VW
10069,2274,Golf,2019,17134,Semi-Auto,13712,Petrol,145,45.6,1.0,VW
10070,5176,Golf,2019,16290,Automatic,16225,Petrol,145,44.8,1.0,VW
10071,1977,Golf,2013,12990,Manual,42532,Diesel,20,67.3,2.0,VW
10072,947,Golf,2019,20998,Manual,8,Diesel,150,57.7,1.6,VW
10073,9601,Polo,2020,15231,Manual,1822,Petrol,145,47.9,1.0,VW
10074,11260,Tiguan,2016,15995,Manual,47750,Diesel,160,50.4,2.0,VW
10075,12365,Up,2018,9995,Manual,6178,Petrol,145,64.2,1.0,VW
10076,1102,Golf,2016,15998,Manual,34235,Diesel,20,67.3,2.0,VW
10077,14099,Arteon,2020,31450,Automatic,1786,Petrol,145,47.1,2.0,VW
10078,8863,Polo,2019,11999,Manual,7948,Petrol,150,48.7,1.0,VW
10079,4454,Golf,2019,29500,Automatic,7000,Petrol,145,32.8,2.0,VW
10080,23,T-Roc,2019,24790,Manual,3500,Petrol,145,42.2,1.5,VW
10081,3207,Golf,2020,23990,Manual,1118,Petrol,150,49.6,1.5,VW
10082,3557,Golf,2019,19590,Manual,5999,Diesel,145,54.3,2.0,VW
10083,9730,Polo,2017,14890,Automatic,17489,Petrol,125,50.4,1.8,VW
10084,10411,Tiguan,2016,15995,Manual,29823,Diesel,150,53.3,2.0,VW
10085,14611,Golf SV,2019,18756,Semi-Auto,3692,Petrol,145,43.5,1.0,VW
10086,4023,Golf,2018,22458,Manual,11427,Petrol,145,37.7,2.0,VW
10087,8686,Polo,2019,12750,Manual,17556,Petrol,145,52.3,1.0,VW
10088,9889,Polo,2017,10990,Manual,22000,Petrol,145,60.1,1.2,VW
10089,995,Golf,2019,19495,Semi-Auto,4823,Petrol,150,45.6,1.5,VW
10090,12730,Up,2017,7990,Manual,22539,Petrol,20,64.2,1.0,VW
10091,12284,Up,2019,9999,Manual,15,Petrol,145,54.3,1.0,VW
10092,9543,Polo,2019,12900,Manual,12865,Petrol,145,47.9,1.0,VW
10093,3162,Golf,2019,14490,Manual,16083,Diesel,150,57.7,1.6,VW
10094,12371,Up,2014,6110,Manual,19912,Petrol,20,62.8,1.0,VW
10095,11058,Tiguan,2016,17990,Manual,19928,Petrol,150,48.7,1.4,VW
10096,4578,Golf,2011,5770,Semi-Auto,92318,Petrol,150,49.6,1.2,VW
10097,1510,Golf,2017,14495,Manual,24622,Diesel,145,61.4,1.6,VW
10098,12754,Up,2016,7299,Manual,34446,Petrol,20,62.8,1.0,VW
10099,6592,T-Cross,2020,20490,Automatic,1598,Petrol,145,45.6,1.0,VW
10100,9808,Polo,2012,7290,Manual,40991,Petrol,125,51.4,1.2,VW
10101,708,T-Roc,2019,19890,Manual,11180,Diesel,145,50.4,1.6,VW
10102,6199,Passat,2016,14495,Semi-Auto,35409,Diesel,30,60.1,2.0,VW
10103,2116,Golf,2019,17356,Manual,3512,Petrol,145,47.1,1.5,VW
10104,8076,Polo,2018,12290,Manual,18787,Petrol,145,52.3,1.0,VW
10105,4292,Golf,2017,20250,Semi-Auto,16000,Petrol,150,44.1,2.0,VW
10106,5463,Golf,2010,3980,Manual,71000,Petrol,150,43.5,1.4,VW
10107,3390,Golf,2016,13550,Semi-Auto,18552,Petrol,30,53.3,1.4,VW
10108,13151,Scirocco,2015,12995,Semi-Auto,36500,Diesel,30,57.6,2.0,VW
10109,7991,Polo,2017,9322,Manual,34750,Petrol,145,60.1,1.0,VW
10110,12293,Up,2014,5995,Manual,51520,Petrol,20,60.1,1.0,VW
10111,15111,CC,2015,10500,Automatic,47637,Diesel,125,58.9,2.0,VW
10112,12438,Up,2017,7298,Manual,8351,Petrol,145,64.2,1.0,VW
10113,1355,Golf,2019,19498,Manual,10,Diesel,145,55.4,2.0,VW
10114,1920,Golf,2015,11698,Semi-Auto,37588,Petrol,30,53.3,1.4,VW
10115,12417,Up,2017,6191,Manual,28267,Petrol,145,64.2,1.0,VW
10116,1040,Golf,2019,21995,Manual,4000,Diesel,145,55.4,2.0,VW
10117,7036,Polo,2019,19498,Semi-Auto,5505,Petrol,145,39.8,2.0,VW
10118,887,Golf,2017,17995,Manual,36017,Petrol,145,47.1,2.0,VW
10119,1027,Golf,2019,21995,Manual,1518,Petrol,145,45.6,1.5,VW
10120,5197,Golf,2019,15680,Manual,10693,Petrol,145,49.6,1.0,VW
10121,1560,Golf,2018,14995,Semi-Auto,25936,Petrol,145,60.1,1.0,VW
10122,9314,Polo,2016,10250,Manual,27850,Petrol,20,60.1,1.2,VW
10123,771,Golf,2019,19899,Manual,13259,Diesel,145,55.4,2.0,VW
10124,3886,Golf,2014,13995,Semi-Auto,53238,Diesel,30,62.8,2.0,VW
10125,5494,Golf,2010,2750,Manual,122437,Diesel,125,57.6,2.0,VW
10126,1683,Golf,2016,11995,Manual,44002,Petrol,30,53.3,1.4,VW
10127,5759,Passat,2020,20998,Semi-Auto,50,Diesel,145,49.6,1.6,VW
10128,9476,Polo,2015,11299,Automatic,27019,Petrol,20,61.4,1.4,VW
10129,7788,Polo,2016,7995,Manual,39445,Petrol,20,60.1,1.0,VW
10130,1285,Golf,2017,13295,Manual,16900,Petrol,145,58.9,1.0,VW
10131,4385,Golf,2017,20299,Automatic,23500,Hybrid,135,156.9,1.4,VW
10132,7812,Polo,2017,14211,Manual,25399,Petrol,150,47.0,1.8,VW
10133,5389,Golf,2019,16889,Manual,15463,Other,150,45.6,1.0,VW
10134,7423,Polo,2016,8299,Manual,45648,Petrol,20,60.1,1.0,VW
10135,3603,Golf,2019,19990,Automatic,5000,Petrol,145,44.8,1.5,VW
10136,1717,Golf,2014,12995,Manual,63254,Diesel,20,67.3,2.0,VW
10137,10324,Tiguan,2019,26498,Semi-Auto,10,Diesel,145,46.3,2.0,VW
10138,2748,Golf,2015,15792,Manual,26838,Diesel,20,67.3,2.0,VW
10139,14013,Arteon,2019,29450,Automatic,4596,Diesel,145,50.4,2.0,VW
